topic,subtopic1,subtopic2,raw_ex_info,composer,raw_ex_title,raw_ex_mm,larger_work,generic_title,piece_title,catalog_no,movement,measure_start,measure_end,mp3,pdf
Scales,Minor Scales,Descending Major Scales,"Rachmaninoff, Vespers no. 5, mm. 33-36",Rachmaninoff,Vespers no. 5,mm. 33-36,,,,,,,,/musictheoryexamples/examples//ScP.mp3,/musictheoryexamples/examples//ScP.pdf
Scales,Minor Scales,Descending Major Scales,"J. S. Bach, Partita no. 1 in b minor for Solo Violin, BWV 1002, mvt. 4, mm. 1-5",J. S. Bach,"Partita no. 1 in b minor for Solo Violin, BWV 1002, mvt. 4",mm. 1-5,,,,BWV 1002,mvt. 4,,,/musictheoryexamples/examples//ScB4.mp3,/musictheoryexamples/examples//ScB4.pdf
Scales,Minor Scales,Descending Major Scales,"Scarlatti, Sonata in b minor, K. 27, mm. 62-68",Scarlatti,"Sonata in b minor, K. 27",mm. 62-68,,,,K. 27,,,,/musictheoryexamples/examples//ScO.mp3,/musictheoryexamples/examples//ScO.pdf
Scales,Simultaneous Scales,Descending Major Scales,"Mozart, Violin Sonata in A Major, K. 526, mvt. 3, mm. 243-251",Mozart,"Violin Sonata in A Major, K. 526, mvt. 3",mm. 243-251,,,,K. 526,mvt. 3,,,/musictheoryexamples/examples//ScC4.mp3,/musictheoryexamples/examples//ScC4.pdf
Scales,Simultaneous Scales,Descending Major Scales,"Schubert, Fantasie for Violin and Piano in C Major, D. 934, mm. 525-535",Schubert,"Fantasie for Violin and Piano in C Major, D. 934",mm. 525-535,,,,D. 934,,,,/musictheoryexamples/examples//ScD4.mp3,/musictheoryexamples/examples//ScD4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Beethoven, 10 Variations on a Duet by Salieri, WoO 73, Var. 1, mm. 1-23",Beethoven,"10 Variations on a Duet by Salieri, WoO 73, Var. 1",mm. 1-23,,,,WoO 73,,,,/musictheoryexamples/examples//ScF4.mp3,/musictheoryexamples/examples//ScF4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Mozart, Violin Sonata in B-flat Major, K. 454, mvt. 1, mm. 73-83",Mozart,"Violin Sonata in B-flat Major, K. 454, mvt. 1",mm. 73-83,,,,K. 454,mvt. 1,,,/musictheoryexamples/examples//ScG4.mp3,/musictheoryexamples/examples//ScG4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Schubert, ""Duo"" Sonata in A Major, D. 574, mvt. 2, mm. 111-123",Schubert,"""Duo"" Sonata in A Major, D. 574, mvt. 2",mm. 111-123,,,Duo,D. 574,mvt. 2,,,/musictheoryexamples/examples//ScH4.mp3,/musictheoryexamples/examples//ScH4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Dvorak, String Quartet no. 10 in E-flat Major, op. 51, mvt. 1, mm. 172-176",Dvorak,"String Quartet no. 10 in E-flat Major, op. 51, mvt. 1",mm. 172-176,,,,op. 51,mvt. 1,,,/musictheoryexamples/examples//ScI4.mp3,/musictheoryexamples/examples//ScI4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Chopin, Prelude in g-sharp minor, op. 28 no. 12, mm. 1-4",Chopin,"Prelude in g-sharp minor, op. 28 no. 12",mm. 1-4,,,,op. 28,,,,/musictheoryexamples/examples//ScJ4.mp3,/musictheoryexamples/examples//ScJ4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Chopin, Etude in a minor, op. 10 no. 2, mm. 1-6",Chopin,"Etude in a minor, op. 10 no. 2",mm. 1-6,,,,op. 10,,,,/musictheoryexamples/examples//ScK4.mp3,/musictheoryexamples/examples//ScK4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Chopin, Etude in a minor, op. 25 no. 11, mm. 89-96",Chopin,"Etude in a minor, op. 25 no. 11",mm. 89-96,,,,op. 25,,,,/musictheoryexamples/examples//ScL4.mp3,/musictheoryexamples/examples//ScL4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Chopin, Etude in g-sharp minor, op. 25 no. 6, mm. 57-63",Chopin,"Etude in g-sharp minor, op. 25 no. 6",mm. 57-63,,,,op. 25,,,,/musictheoryexamples/examples//ScM4.mp3,/musictheoryexamples/examples//ScM4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Tchaikovsky, Violin Concerto in D Major, op. 35, mvt. 1, mm. 224-232",Tchaikovsky,"Violin Concerto in D Major, op. 35, mvt. 1",mm. 224-232,,,,op. 35,mvt. 1,,,/musictheoryexamples/examples//ScN4.mp3,/musictheoryexamples/examples//ScN4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Dvorak, String Quartet no. 12 in F Major, op. 96, mvt. 1, mm. 1-10",Dvorak,"String Quartet no. 12 in F Major, op. 96, mvt. 1",mm. 1-10,,,,op. 96,mvt. 1,,,/musictheoryexamples/examples//ScW.mp3,/musictheoryexamples/examples//ScW.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Dvorak, String Quartet no. 12 in F Major, op. 96, mvt. 4, mm. 1-16",Dvorak,"String Quartet no. 12 in F Major, op. 96, mvt. 4",mm. 1-16,,,,op. 96,mvt. 4,,,/musictheoryexamples/examples//ScO4.mp3,/musictheoryexamples/examples//ScO4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Glazunov, Violin Concerto in a minor, op. 82, last mvt., mm. 83-98",Glazunov,"Violin Concerto in a minor, op. 82, last mvt.",mm. 83-98,,,,op. 82,,,,/musictheoryexamples/examples//ScP4.mp3,/musictheoryexamples/examples//ScP4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Debussy, Prelude, Book I no. 2 (""Voiles""), mm. 58-64",Debussy,"Prelude, Book I no. 2 (""Voiles"")",mm. 58-64,,,Voiles,,,,,/musictheoryexamples/examples//ScZ.mp3,/musictheoryexamples/examples//ScZ.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Busoni, Piano Concerto, op. 39, mvt. 5, mm. 190-214",Busoni,"Piano Concerto, op. 39, mvt. 5",mm. 190-214,,,,op. 39,mvt. 5,,,/musictheoryexamples/examples//ScQ4.mp3,/musictheoryexamples/examples//ScQ4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Ysaye, Sonata no. 3 for Solo Violin, m. 1",,,,,,,,,,,/musictheoryexamples/examples//ScR4.mp3,/musictheoryexamples/examples//ScR4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Rimsky-Korsakov, Sadko, Act I, scene 2, mm. 51-55",Rimsky-Korsakov,"Sadko, Act I, scene 2",mm. 51-55,,,,,,,,/musictheoryexamples/examples//ScS4.mp3,/musictheoryexamples/examples//ScS4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Dvorak, Piano Concerto in g minor, op. 33, mvt. 1, mm. 62-72",Dvorak,"Piano Concerto in g minor, op. 33, mvt. 1",mm. 62-72,,,,op. 33,mvt. 1,,,/musictheoryexamples/examples//ScT4.mp3,/musictheoryexamples/examples//ScT4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Liszt, Etude de Concert no. 3, mm. 66-70",Liszt,Etude de Concert no. 3,mm. 66-70,,,,,,,,/musictheoryexamples/examples//ScU4.mp3,/musictheoryexamples/examples//ScU4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Liszt, Hungarian Rhapsody no. 9 in E-flat Major, mm. 1-11",Liszt,Hungarian Rhapsody no. 9 in E-flat Major,mm. 1-11,,,,,,,,/musictheoryexamples/examples//ScV4.mp3,/musictheoryexamples/examples//ScV4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Khachaturian, Violin Concerto in d minor, mvt. 1, cadenza (by David Oistrakh)",,,,,,,,,,,/musictheoryexamples/examples//ScY.mp3,/musictheoryexamples/examples//ScY.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Bartok, String Quartet no. 3, Second Part, Rehearsal 10",,,,,,,,,,,/musictheoryexamples/examples//ScW4.mp3,/musictheoryexamples/examples//ScW4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Dvorak, String Quartet no. 11 in C Major, op. 61, mvt. 1, mm. 13-18",Dvorak,"String Quartet no. 11 in C Major, op. 61, mvt. 1",mm. 13-18,,,,op. 61,mvt. 1,,,/musictheoryexamples/examples//ScX4.mp3,/musictheoryexamples/examples//ScX4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Liszt, Hungarian Rhapsody no. 15 in a minor, mm. 209-219",Liszt,Hungarian Rhapsody no. 15 in a minor,mm. 209-219,,,,,,,,/musictheoryexamples/examples//ScY4.mp3,/musictheoryexamples/examples//ScY4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Saint-Saëns, Piano Concerto no. 5 in F Major, op. 103, mvt. 2, mm. 231-238",Saint-Saëns,"Piano Concerto no. 5 in F Major, op. 103, mvt. 2",mm. 231-238,,,,op. 103,mvt. 2,,,/musictheoryexamples/examples//ScZ4.mp3,/musictheoryexamples/examples//ScZ4.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Brahms, Variations on a Theme by Paganini, op. 35, Book II, Var. 13, mm. 1-8",Brahms,"Variations on a Theme by Paganini, op. 35, Book II, Var. 13",mm. 1-8,,,,op. 35,,,,/musictheoryexamples/examples//ScA5.mp3,/musictheoryexamples/examples//ScA5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Respighi, Violin Sonata in b minor, mvt. 3, mm. 171-175",Respighi,"Violin Sonata in b minor, mvt. 3",mm. 171-175,,,,,mvt. 3,,,/musictheoryexamples/examples//ScB5.mp3,/musictheoryexamples/examples//ScB5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Verdi, Four Sacred Songs, ""Ave Maria"", mm. 1-16",Verdi,"Four Sacred Songs, ""Ave Maria""",mm. 1-16,,,Ave Maria,,,,,/musictheoryexamples/examples//ScC5.mp3,/musictheoryexamples/examples//ScC5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Liszt, Piano Sonata in b minor, mm. 1-7",Liszt,Piano Sonata in b minor,mm. 1-7,,,,,,,,/musictheoryexamples/examples//ScX.mp3,/musictheoryexamples/examples//ScX.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Brahms, ""Vergangen ist mir Glück und Heil"", op. 48 no. 6, mm. 1-23",Brahms,"""Vergangen ist mir Glück und Heil"", op. 48 no. 6",mm. 1-23,,,Vergangen ist mir Glück und Heil,op. 48,,,,/musictheoryexamples/examples//ScD5.mp3,/musictheoryexamples/examples//ScD5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Brahms, ""Sehnsucht"", op. 14 no. 8 (all)",,,,,,,,,,,/musictheoryexamples/examples//ScE5.mp3,/musictheoryexamples/examples//ScE5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Beethoven, Missa Solemnis, op. 123, Credo, mm. 124-133",Beethoven,"Missa Solemnis, op. 123, Credo",mm. 124-133,,,,op. 123,,,,/musictheoryexamples/examples//ScF5.mp3,/musictheoryexamples/examples//ScF5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Beethoven, String Quartet in a minor, op. 132, mvt. 3, mm. 1-6",Beethoven,"String Quartet in a minor, op. 132, mvt. 3",mm. 1-6,,,,op. 132,mvt. 3,,,/musictheoryexamples/examples//ScG5 .mp3,/musictheoryexamples/examples//ScG5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Chopin, Mazurka in C Major, op. 24 no. 2, mm. 21-36",Chopin,"Mazurka in C Major, op. 24 no. 2",mm. 21-36,,,,op. 24,,,,/musictheoryexamples/examples//ScH5.mp3,/musictheoryexamples/examples//ScH5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Grieg, Lyric Piece, op. 57 no. 6, mm. 28-35",Grieg,"Lyric Piece, op. 57 no. 6",mm. 28-35,,,,op. 57,,,,/musictheoryexamples/examples//ScI5.mp3,/musictheoryexamples/examples//ScI5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"Bruckner, Pange lingua, mm. 1-13",Bruckner,Pange lingua,mm. 1-13,,,,,,,,/musictheoryexamples/examples//ScJ5.mp3,/musictheoryexamples/examples//ScJ5.pdf
Scales,"Other scales, modes, and pitch collections",Descending Major Scales,"""Hora Lui Timosca,"" Orchestra Grigora Dinicu, ""Bartok"" or ""Acoustic"" scale in the key of F (sound only)",,,,,,,,,,,/musictheoryexamples/examples//ScA1.mp3,
"Suspensions, Anticipations, Pedals",Suspensions,,"Chopin, Piano Concerto no. 1 in e minor, op. 11, mvt. 2, mm. 13-18",Chopin,"Piano Concerto no. 1 in e minor, op. 11, mvt. 2",mm. 13-18,,,,op. 11,mvt. 2,,,/musictheoryexamples/examples/17-sus/REa.mp3,/musictheoryexamples/examples/17-sus/REa.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Beethoven, Violin Sonata in c minor, op. 30 no. 2, mvt. 2, mm. 1-4",Beethoven,"Violin Sonata in c minor, op. 30 no. 2, mvt. 2",mm. 1-4,,,,op. 30,mvt. 2,,,/musictheoryexamples/examples/17-sus/REb.mp3,/musictheoryexamples/examples/17-sus/REb.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Schubert, Moment Musicale in A-flat Major, op. 94 no. 6, mm. 1-16",Schubert,"Moment Musicale in A-flat Major, op. 94 no. 6",mm. 1-16,,,,op. 94,,,,/musictheoryexamples/examples/17-sus/REc.mp3,/musictheoryexamples/examples/17-sus/REc.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"J. S. Bach, Orchestral Suite no. 3 in D Major, BWV 1068, Air, mm. 1-2",J. S. Bach,"Orchestral Suite no. 3 in D Major, BWV 1068, Air",mm. 1-2,,,,BWV 1068,,,,/musictheoryexamples/examples/17-sus/REe.mp3,/musictheoryexamples/examples/17-sus/REe.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Beethoven, Piano Sonata in d minor, op. 31 no. 2, mvt. 1, mm. 1-6",Beethoven,"Piano Sonata in d minor, op. 31 no. 2, mvt. 1",mm. 1-6,,,,op. 31,mvt. 1,,,/musictheoryexamples/examples/17-sus/REf.mp3,/musictheoryexamples/examples/17-sus/REf.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Beethoven, Piano Concerto no. 3 in c minor, op. 37, mvt. 2, mm. 1-2",Beethoven,"Piano Concerto no. 3 in c minor, op. 37, mvt. 2",mm. 1-2,,,,op. 37,mvt. 2,,,/musictheoryexamples/examples/17-sus/REg.mp3,/musictheoryexamples/examples/17-sus/REg.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Chopin, Nocturne in c-sharp minor, op. 27 no. 1, mm. 94-101",Chopin,"Nocturne in c-sharp minor, op. 27 no. 1",mm. 94-101,,,,op. 27,,,,/musictheoryexamples/examples/17-sus/REh.mp3,/musictheoryexamples/examples/17-sus/REh.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Victoria, Motet ""O Magnum Mysterium"", mm. 70-77",Victoria,"Motet ""O Magnum Mysterium""",mm. 70-77,,,O Magnum Mysterium,,,,,/musictheoryexamples/examples/17-sus/REi.mp3,/musictheoryexamples/examples/17-sus/REi.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Haydn, Piano Sonata no. 18 in E-flat Major, Hob. deest, mvt. 2, mm. 29-42",Haydn,"Piano Sonata no. 18 in E-flat Major, Hob. deest, mvt. 2",mm. 29-42,,,,,mvt. 2,,,/musictheoryexamples/examples/17-sus/REj.mp3,/musictheoryexamples/examples/17-sus/REj.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Bruch, Violin Concerto no. 3 in d minor, op. 58, mvt. 2, mm. 30-36",Bruch,"Violin Concerto no. 3 in d minor, op. 58, mvt. 2",mm. 30-36,,,,op. 58,mvt. 2,,,/musictheoryexamples/examples/17-sus/REk.mp3,/musictheoryexamples/examples/17-sus/REk.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Bruckner, Mass in e minor, Kyrie, mm. 1-6 (also tonic pedal)",Bruckner,"Mass in e minor, Kyrie",mm. 1-6,,,,,,,,/musictheoryexamples/examples/17-sus/REl.mp3,/musictheoryexamples/examples/17-sus/REl.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Haydn, Symphony no. 1 in D Major, mvt. 2, mm. 5-10",Haydn,"Symphony no. 1 in D Major, mvt. 2",mm. 5-10,,,,,mvt. 2,,,/musictheoryexamples/examples/17-sus/REm.mp3,/musictheoryexamples/examples/17-sus/REm.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"J. S. Bach, Concerto for Two Violins in d minor, BWV 1043, mvt. 3, mm. 126-134",J. S. Bach,"Concerto for Two Violins in d minor, BWV 1043, mvt. 3",mm. 126-134,,,,BWV 1043,mvt. 3,,,/musictheoryexamples/examples/17-sus/REn.mp3,/musictheoryexamples/examples/17-sus/REn.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"J. S. Bach, Goldberg Variations, BWV 988, Variation 18, mm. 1-16",J. S. Bach,"Goldberg Variations, BWV 988, Variation 18",mm. 1-16,,,,BWV 988,,,,/musictheoryexamples/examples/17-sus/REo.mp3,/musictheoryexamples/examples/17-sus/REo.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Byrd, Mass for Four Voices, Agnus Dei, mm. 24-33",Byrd,"Mass for Four Voices, Agnus Dei",mm. 24-33,,,,,,,,/musictheoryexamples/examples/17-sus/REp.mp3,/musictheoryexamples/examples/17-sus/REp.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Tchaikovsky, Symphony no. 6 in b minor, op. 74, mvt. 4, mm. 82-88",Tchaikovsky,"Symphony no. 6 in b minor, op. 74, mvt. 4",mm. 82-88,,,,op. 74,mvt. 4,,,/musictheoryexamples/examples/17-sus/REq.mp3,/musictheoryexamples/examples/17-sus/REq.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Tchaikovsky, Symphony no. 6 in b minor, op. 74, mvt. 4, mm. 38-48",Tchaikovsky,"Symphony no. 6 in b minor, op. 74, mvt. 4",mm. 38-48,,,,op. 74,mvt. 4,,,/musictheoryexamples/examples/17-sus/REr.mp3,/musictheoryexamples/examples/17-sus/REr.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Tchaikovsky, Symphony no. 6 in b minor, op. 74, mvt. 4, mm. 4-12",Tchaikovsky,"Symphony no. 6 in b minor, op. 74, mvt. 4",mm. 4-12,,,,op. 74,mvt. 4,,,/musictheoryexamples/examples/17-sus/REs.mp3,/musictheoryexamples/examples/17-sus/REs.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Mozart, Requiem, K. 626, Recordare, mm. 1-20 (also dominant pedal)",Mozart,"Requiem, K. 626, Recordare",mm. 1-20,,,,K. 626,,,,/musictheoryexamples/examples/17-sus/REt.mp3,/musictheoryexamples/examples/17-sus/REt.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Couperin, Les Baricades Mistèrieuses, mm. 1-9",Couperin,Les Baricades Mistèrieuses,mm. 1-9,,,,,,,,/musictheoryexamples/examples/17-sus/REu.mp3,/musictheoryexamples/examples/17-sus/REu.pdf
"Suspensions, Anticipations, Pedals",Suspensions,,"Chopin, Nouvelle Etude no. 2 in A-flat Major, mm. 1-16",Chopin,Nouvelle Etude no. 2 in A-flat Major,mm. 1-16,,,,,,,,/musictheoryexamples/examples/17-sus/REv.mp3,/musictheoryexamples/examples/17-sus/REv.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Mozart, Piano Sonata in F Major, K. 280, mvt. 2, mm. 57-60",Mozart,"Piano Sonata in F Major, K. 280, mvt. 2",mm. 57-60,,,,K. 280,mvt. 2,,,/musictheoryexamples/examples/17-sus/REx.mp3,/musictheoryexamples/examples/17-sus/REx.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Mozart, Piano Sonata in G Major, K. 283, mvt. 2, mm. 38-39",Mozart,"Piano Sonata in G Major, K. 283, mvt. 2",mm. 38-39,,,,K. 283,mvt. 2,,,/musictheoryexamples/examples/17-sus/REy.mp3,/musictheoryexamples/examples/17-sus/REy.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Mozart, Piano Sonata in C Major, K. 309, mvt. 2, mm. 75-78",Mozart,"Piano Sonata in C Major, K. 309, mvt. 2",mm. 75-78,,,,K. 309,mvt. 2,,,/musictheoryexamples/examples/17-sus/REz.mp3,/musictheoryexamples/examples/17-sus/REz.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Mozart, Piano Sonata in a minor, K. 310, mvt. 2, mm. 83-86",Mozart,"Piano Sonata in a minor, K. 310, mvt. 2",mm. 83-86,,,,K. 310,mvt. 2,,,/musictheoryexamples/examples/17-sus/REa1.mp3,/musictheoryexamples/examples/17-sus/REa1.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Mozart, Piano Sonata in D Major, K. 311, mvt. 1, mm. 109-112",Mozart,"Piano Sonata in D Major, K. 311, mvt. 1",mm. 109-112,,,,K. 311,mvt. 1,,,/musictheoryexamples/examples/17-sus/REb1.mp3,/musictheoryexamples/examples/17-sus/REb1.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Mozart, Piano Sonata in B-flat Major, K. 333, mvt. 1, mm. 161-165",Mozart,"Piano Sonata in B-flat Major, K. 333, mvt. 1",mm. 161-165,,,,K. 333,mvt. 1,,,/musictheoryexamples/examples/17-sus/REc1.mp3,/musictheoryexamples/examples/17-sus/REc1.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Haydn, Piano Sonata in C Major, Hob. XVI:35, mvt. 2, mm. 38-42",Haydn,"Piano Sonata in C Major, Hob. XVI:35, mvt. 2",mm. 38-42,,,,Hob. XVI:35,mvt. 2,,,/musictheoryexamples/examples/17-sus/REd1.mp3,/musictheoryexamples/examples/17-sus/REd1.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Beethoven, Piano Sonata in B-flat Major, op. 22, mvt. 2, mm. 75-77",Beethoven,"Piano Sonata in B-flat Major, op. 22, mvt. 2",mm. 75-77,,,,op. 22,mvt. 2,,,/musictheoryexamples/examples/17-sus/REe1.mp3,/musictheoryexamples/examples/17-sus/REe1.pdf
"Suspensions, Anticipations, Pedals",Endings Embellished by Suspensions,,"Schubert, Sonatina no. 2 in a minor for Violin and Piano, D. 385, mvt. 2, mm. 110-114",Schubert,"Sonatina no. 2 in a minor for Violin and Piano, D. 385, mvt. 2",mm. 110-114,,,,D. 385,mvt. 2,,,/musictheoryexamples/examples/17-sus/REf1.mp3,/musictheoryexamples/examples/17-sus/REf1.pdf
"Suspensions, Anticipations, Pedals",Anticipations,,"J. S. Bach, Chorale no. 8, ""Freuet euch, ihr Christen"", mm. 1-6",J. S. Bach,"Chorale no. 8, ""Freuet euch, ihr Christen""",mm. 1-6,,,"Freuet euch, ihr Christen",,,,,/musictheoryexamples/examples/17-sus/REg1.mp3,/musictheoryexamples/examples/17-sus/REg1.pdf
"Suspensions, Anticipations, Pedals",Anticipations,,"Brahms, ""Schaffe in mir, Gott, ein rein Herz"", op. 29 no. 2, mm. 132-137",Brahms,"""Schaffe in mir, Gott, ein rein Herz"", op. 29 no. 2",mm. 132-137,,,"Schaffe in mir, Gott, ein rein Herz",op. 29,,,,/musictheoryexamples/examples/17-sus/REh1.mp3,/musictheoryexamples/examples/17-sus/REh1.pdf
"Suspensions, Anticipations, Pedals",Anticipations,,"J. S. Bach, The Well-Tempered Clavier, Book II, Fugue no. 6 in d minor, BWV 875, mm. 22-27",J. S. Bach,"The Well-Tempered Clavier, Book II, Fugue no. 6 in d minor, BWV 875",mm. 22-27,,,,BWV 875,,,,/musictheoryexamples/examples/17-sus/REi1.mp3,/musictheoryexamples/examples/17-sus/REi1.pdf
"Suspensions, Anticipations, Pedals",Anticipations,,"J. S. Bach, The Well-Tempered Clavier, Book II, Prelude no. 13 in F-sharp Major, BWV 882, mm. 66-75",J. S. Bach,"The Well-Tempered Clavier, Book II, Prelude no. 13 in F-sharp Major, BWV 882",mm. 66-75,,,,BWV 882,,,,/musictheoryexamples/examples/17-sus/REj1.mp3,/musictheoryexamples/examples/17-sus/REj1.pdf
"Suspensions, Anticipations, Pedals",Anticipations,,"J. S. Bach, Sonata no. 1 in g minor for Solo Violin, BWV 1001, mvt. 1, mm. 19-22",J. S. Bach,"Sonata no. 1 in g minor for Solo Violin, BWV 1001, mvt. 1",mm. 19-22,,,,BWV 1001,mvt. 1,,,/musictheoryexamples/examples/17-sus/REk1.mp3,/musictheoryexamples/examples/17-sus/REk1.pdf
